co_ref,total_interactions,interactions_14_days,pre_renewal_interactions,last_moment_engagement_ratio,complaints,negative_experience,support_issues,financial_stress,price_dissatisfaction,avg_sentiment_x,avg_sentiment_y,avg_sentiment,agent_followups,engagement_score
UY4517,6,0,0,0.0,YesYesYesNoNoNo,YesYesYesNoNoNo,YesYesYesNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,YesYesYesNoNoNo,35.0,35.0,35.0,18.0,0.0
UY5473,3,0,0,0.0,NoNoNo,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,NoNoNo,50.0,50.0,50.0,9.0,0.0
UY7385,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,50.0,50.0,50.0,12.0,0.0
UY8086,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
UY8341,6,3,0,0.42857142857142855,NoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,0.0,0.0
UY9046,3,1,1,0.25,NoNoNo,YesNot DiscussedNo,NoNot DiscussedNo,YesNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,35.0,35.0,35.0,4.0,0.0
UY9383,6,0,3,0.0,YesYesYesNoNoNo,YesYesYesNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,80.0,80.0,80.0,6.0,0.0
UY9411,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
UZ0253,6,0,3,0.0,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
UZ0352,14,4,2,0.26666666666666666,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesNot DiscussedNot DiscussedNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNot DiscussedNot DiscussedNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,0.0,0.0
UZ0492,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,63.333333333333336,63.333333333333336,63.333333333333336,6.0,0.0
UZ0731,8,0,4,0.0,NoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,20.0,0.0
UZ1252,10,4,2,0.36363636363636365,No_EmailNo_EmailYesYesNoNoNoNoNoNo,No_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNoNoNoNoNoNoNoNo,No_EmailNo_EmailNoNoNot DiscussedNot DiscussedNoNoNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
UZ1629,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,63.333333333333336,63.333333333333336,63.333333333333336,3.0,0.0
UZ2025,4,1,1,0.2,YesYesNoNo,YesYesNoNo,YesYesNoNo,NoNoNoNo,NoYesYesNo,0.0,0.0,0.0,0.0,0.0
UZ2807,3,1,0,0.25,NoNoNo,NoNoNo,NoNoNo,Not DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
UZ3980,4,0,0,0.0,NoNoNoNo,YesYesYesYes,YesYesYesYes,Not DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesYes,40.0,40.0,40.0,0.0,0.0
UZ5014,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
UZ5087,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,6.0,0.0
UZ5629,3,0,0,0.0,NoNoNo,NoNoNo,NoNoNo,NoNoNo,Not DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,3.0,0.0
UZ6106,12,3,3,0.23076923076923078,NoNoNoYesYesYesNoNoNoNoNoNo,YesYesYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,28.333333333333332,28.333333333333332,28.333333333333332,15.0,0.0
UZ6613,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,73.33333333333333,73.33333333333333,73.33333333333333,12.0,0.0
UZ6832,12,0,4,0.0,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesYesNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,8.0,0.0
UZ7505,4,1,1,0.2,NoNoNoNo,NoNot DiscussedNot DiscussedNot Discussed,NoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNoNot Discussed,50.0,50.0,50.0,1.0,0.0
UZ7945,28,8,4,0.27586206896551724,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNoNoNoNoNo,50.0,50.0,50.0,4.0,0.0
UZ8379,9,3,3,0.3,YesYesYesNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,21.0,0.0
UZ8668,6,2,0,0.2857142857142857,NoNoNoNoNoNo,YesYesYesYesNoNo,YesYesNoNoNoNo,YesYesYesYesNoNo,Not DiscussedNot DiscussedNoNoNot DiscussedNot Discussed,50.0,50.0,50.0,10.0,0.0
UZ8888,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,9.0,0.0
UZ9570,6,2,2,0.2857142857142857,YesYesNoNoNoNo,YesYesNoNoNoNo,YesYesNoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedYesYesNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,12.0,0.0
VA0459,16,8,0,0.47058823529411764,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
VA0530,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,15.0,0.0
VA0750,2,1,0,0.3333333333333333,NoNo,Not DiscussedNot Discussed,Not DiscussedNot Discussed,Not DiscussedNot Discussed,Not DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
VA1226,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,9.0,0.0
VA1247,6,3,0,0.42857142857142855,YesYesYesNoNoNo,YesYesYesNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNo,70.0,70.0,70.0,9.0,0.0
VA1288,9,3,0,0.3,NoNoNoYesYesYesNoNoNo,YesYesYesYesYesYesNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,9.0,0.0
VA1725,9,3,0,0.3,No_EmailNo_EmailNo_EmailNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNoNoNoNot DiscussedNot DiscussedNot Discussed,No_EmailNo_EmailNo_EmailNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesNoNoNoNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,9.0,0.0
VA1929,4,2,0,0.4,NoNoNoNo,YesYesYesYes,YesYesNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot Discussed,25.0,25.0,25.0,6.0,0.0
VA2203,12,3,3,0.23076923076923078,YesYesYesNoNoNoNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,0.0,0.0
VA2451,12,0,4,0.0,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,16.0,0.0
VA3375,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,9.0,0.0
VA3637,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNoNoNoNoNoNoNoNoNo,NoNoNoYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,72.5,72.5,72.5,12.0,0.0
VA5071,6,3,0,0.42857142857142855,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,21.0,0.0
VA5358,2,0,1,0.0,NoNo,NoNo,NoNot Discussed,NoNot Discussed,Not DiscussedNot Discussed,70.0,70.0,70.0,6.0,0.0
VA5378,4,2,0,0.4,NoNoNoNo,Not DiscussedNot DiscussedNoNo,Not DiscussedNot DiscussedNoNo,Not DiscussedNot DiscussedNoNo,Not DiscussedNot DiscussedNoNo,50.0,50.0,50.0,2.0,0.0
VA6140,6,3,0,0.42857142857142855,NoNoNoNoNoNo,YesYesYesNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,20.0,20.0,20.0,0.0,0.0
VA6377,6,0,3,0.0,YesYesYesYesYesYes,YesYesYesYesYesYes,Not DiscussedNot DiscussedNot DiscussedYesYesYes,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,YesYesYesYesYesYes,10.0,10.0,10.0,12.0,0.0
VA6505,6,0,0,0.0,NoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot Discussed,YesYesYesNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,YesYesYesNoNoNo,45.0,45.0,45.0,15.0,0.0
VA6629,24,8,0,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,0.0,0.0
VA7125,9,3,3,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,15.0,0.0
VA7265,9,3,3,0.3,YesYesYesYesYesYesNoNoNo,YesYesYesYesYesYesNoNoNo,YesYesYesYesYesYesNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedYesYesYesNot DiscussedNot DiscussedNot Discussed,35.0,35.0,35.0,6.0,0.0
VA7521,3,1,1,0.25,NoNoNo,Not DiscussedNoNo,Not DiscussedNoNo,Not DiscussedNoNo,Not DiscussedNoNo,50.0,50.0,50.0,4.0,0.0
VA7700,9,3,0,0.3,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNoNo,NoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedYesYesYesNot DiscussedNot DiscussedNot Discussed,65.0,65.0,65.0,6.0,0.0
VA8417,6,0,0,0.0,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,50.0,50.0,50.0,6.0,0.0
VA8578,2,0,1,0.0,NoNo,NoNot Discussed,NoNot Discussed,YesNot Discussed,Not DiscussedNot Discussed,50.0,50.0,50.0,2.0,0.0
VA8846,6,0,2,0.0,NoNoNoNoNoNo,NoNoNot DiscussedNot DiscussedNoNo,NoNoNot DiscussedNot DiscussedNoNo,NoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,4.0,0.0
VA9119,6,0,3,0.0,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNoNoNo,NoNoNoNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,6.0,0.0
VA9301,8,4,0,0.4444444444444444,NoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,0.0,0.0,0.0,0.0,0.0
VB0840,10,2,2,0.18181818181818182,NoNoNo_EmailNo_EmailNoNoNoNoNoNo,YesYesNo_EmailNo_EmailNoNoNoNoNoNo,NoNoNo_EmailNo_EmailNoNoNoNoNoNo,Not DiscussedNot DiscussedNo_EmailNo_EmailNoNoNoNoNoNo,NoNoNo_EmailNo_EmailNoNoYesYesNot DiscussedNot Discussed,50.0,50.0,50.0,2.0,0.0
VB1261,12,3,3,0.23076923076923078,NoNoNoNoNoNoNoNoNoNoNoNo,YesYesYesNoNoNoNoNoNoNoNoNo,YesYesYesNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNoNoNoNoNoNoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,21.0,0.0
VB1741,6,0,3,0.0,NoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNoNoNo,NoNoNoNoNoNo,50.0,50.0,50.0,15.0,0.0
VB1934,4,1,1,0.2,NoNoNoNo,Not DiscussedNoNoNo,Not DiscussedNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot Discussed,NoNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,2.0,0.0
VB2188,9,3,0,0.3,YesYesYesNoNoNoNoNoNo,YesYesYesNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,18.0,0.0
VB2365,12,0,4,0.0,NoNoNoNoNoNoNoNoNoNoNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,0.0,0.0,0.0,0.0,0.0
VB3287,8,2,2,0.2222222222222222,NoNoNoNoNoNoNoNo,NoNoNoNoNoNoNoNo,NoNoNoNoNot DiscussedNot DiscussedNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNo,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNo,65.0,65.0,65.0,6.0,0.0
VB4419,8,2,2,0.2222222222222222,NoNoNoNoNoNoNoNo,YesYesNoNoNoNoNoNo,YesYesNoNoNoNoNoNo,Not DiscussedNot DiscussedNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,6.0,0.0
VB4824,2,1,0,0.3333333333333333,YesNo,YesNo,YesNo,YesNo,YesNot Discussed,0.0,0.0,0.0,0.0,0.0
VB4850,6,2,0,0.2857142857142857,NoNoNoNoNoNo,NoNoNoNoNot DiscussedNot Discussed,NoNoNoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNoNoNot DiscussedNot Discussed,Not DiscussedNot DiscussedNot DiscussedNot DiscussedNot DiscussedNot Discussed,50.0,50.0,50.0,2.0,0.0
VB5564,24,8,0,0.32,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailYesYesYesYesNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNoNoNoNoNoNoNoNo,No_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNo_EmailNoNoNoNoNot DiscussedNot DiscussedNot DiscussedNot DiscussedNoNoNoNo,50.0,50.0,50.0,0.0,0.0
